tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,zipcode,zip_city,cb_num,borocode,boroname,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp
606945,305778,2016-06-28,10,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,76-046 164 STREET,11366,Fresh Meadows,408,4,Queens,24,25,14,QN37,Kew Gardens Hills,4125700,New York,40.72433932,-73.80518011,1038250.055,203232.9417
160321,341273,2015-08-19,9,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,72-020 32 AVENUE,11370,East Elmhurst,403,4,Queens,25,34,13,QN28,Jackson Heights,4030902,New York,40.75662595,-73.89416679,1013570.588,214953.6472
541347,325281,2015-12-30,7,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,153-026 119 AVENUE,11434,Jamaica,412,4,Queens,28,32,10,QN76,Baisley Park,4028800,New York,40.67977677,-73.78846289,1042922.921,187008.2671
613930,203822,2016-07-05,10,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,89 89 STREET,11209,Brooklyn,310,3,Brooklyn,43,46,22,BK31,Bay Ridge,3005000,New York,40.62274274,-74.0375434,973827.8722,166160.5847
18353,338911,2015-06-13,4,0,OnCurb,Alive,Good,Prunus virginiana,'Schubert' chokecherry,None,None,NoDamage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,559 BEACH 68 STREET,11692,Arverne,414,4,Queens,31,31,10,QN12,Hammels-Arverne-Edgemere,4095400,New York,40.5965141,-73.79762248,1040452.463,156667.5017
21173,108713,2015-06-15,8,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,TrunkOtherBranchOther,No,No,No,No,No,Yes,No,No,Yes,3554 BROADWAY,10031,New York,109,1,Manhattan,7,71,31,MN04,Hamilton Heights,1022900,New York,40.8268873,-73.94988854,998118.5001,240538.5367
544698,201434,2016-01-20,2,0,OnCurb,Alive,Fair,Quercus rubra,northern red oak,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2030 PITKIN AVENUE,11207,Brooklyn,305,3,Brooklyn,42,55,19,BK85,East New York (Pennsylvania Ave),3114400,New York,40.67134672,-73.89761379,1012651.928,183882.7143
546240,228778,2016-02-06,2,0,OnCurb,Alive,Good,Tilia americana,American linden,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,5008 FT HAMILTON PARKWAY,11219,Brooklyn,312,3,Brooklyn,44,48,17,BK88,Borough Park,3011400,New York,40.63777439,-73.99869226,984612.9484,171634.7857
646348,309729,2016-07-29,4,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,85-006 WOODHAVEN BOULEVARD,11421,Woodhaven,409,4,Queens,32,38,15,QN53,Woodhaven,4001400,New York,40.69666784,-73.85308695,1024988.19,193125.4947
413812,501196,2015-11-02,5,0,OnCurb,Alive,Good,Ulmus americana,American elm,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1340 EAST BAY AVENUE,10474,Bronx,202,2,Bronx,17,84,34,BX27,Hunts Point,2009300,New York,40.80896707,-73.88264729,1016736.46,234027.3437
643898,308820,2016-07-28,7,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,97-016 116 STREET,11419,South Richmond Hill,409,4,Queens,28,24,10,QN54,Richmond Hill,4012000,New York,40.68998752,-73.82894773,1031686.608,190703.8139
51527,414908,2015-07-06,10,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,234 CORBIN AVENUE,10308,Staten Island,503,5,Staten Island,51,62,24,SI54,Great Kills,5014605,New York,40.56123548,-74.14756926,943246.7257,143784.2364
111516,103671,2015-08-02,2,0,OnCurb,Alive,Good,Tilia americana,American linden,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,311 10 AVENUE,10001,New York,104,1,Manhattan,3,75,31,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1009700,New York,40.75050267,-74.0012648,983899.5604,212705.0277
316742,413488,2015-10-13,13,0,OnCurb,Alive,Good,Acer saccharinum,silver maple,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,73 MACON AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5017012,New York,40.55740036,-74.1719325,936474.4741,142399.3567
428425,222536,2015-11-04,2,0,OnCurb,Dead,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,176 SUYDAM STREET,11221,Brooklyn,304,3,Brooklyn,34,53,18,BK78,Bushwick South,3042300,New York,40.69965527,-73.92605343,1004754.069,194188.3987
581674,330418,2016-06-10,12,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,152-002 BAISLEY BOULEVARD,11434,Jamaica,412,4,Queens,28,32,10,QN02,Springfield Gardens North,4029400,New York,40.67021579,-73.78613754,1043576.393,183526.505
341736,510883,2015-10-17,12,0,OnCurb,Dead,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,345 CITY ISLAND AVENUE,10464,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2051600,New York,40.84822096,-73.78696339,1043189.576,248378.8878
545989,212884,2016-02-04,14,0,OnCurb,Alive,Good,Fraxinus americana,white ash,None,None,NoDamage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,3919 AVENUE P,11234,Brooklyn,318,3,Brooklyn,45,41,19,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,3064800,New York,40.6180494,-73.93600187,1002017.267,164454.9346
386593,400007,2015-10-27,16,0,OffsetFromCurb,Alive,Fair,Quercus rubra,northern red oak,None,None,NoDamage,NYC Parks Staff,Stones,Yes,No,No,No,No,No,No,No,No,197 HOPE AVENUE,10305,Staten Island,501,5,Staten Island,49,64,23,SI37,Stapleton-Rosebank,5002001,New York,40.60772576,-74.07015896,964769.3428,160695.0766
10288,219608,2015-06-04,5,0,OnCurb,Alive,Fair,Crataegus,hawthorn,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,283 ADAMS STREET,11201,Brooklyn,302,3,Brooklyn,33,52,25,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3001100,New York,40.69432132,-73.98886257,987338.4594,192236.6251
710291,211704,2016-09-12,6,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1360 HERKIMER STREET,11233,Brooklyn,316,3,Brooklyn,37,55,25,BK79,Ocean Hill,3036900,New York,40.67733712,-73.90859701,1009602.909,186061.8169
608354,333249,2016-06-29,5,0,OnCurb,Alive,Good,Quercus coccinea,scarlet oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,221-006 114 ROAD,11411,Cambria Heights,413,4,Queens,27,33,14,QN33,Cambria Heights,4059000,New York,40.70100375,-73.73601616,1057446.445,194781.328
365941,204776,2015-10-22,14,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,6833 BLISS TERRACE,11220,Brooklyn,310,3,Brooklyn,43,64,22,BK31,Bay Ridge,3003400,New York,40.63774884,-74.03195145,975382.2021,171627.0951
365757,102878,2015-10-22,12,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,229 EAST 2 STREET,10009,New York,103,1,Manhattan,2,74,26,MN28,Lower East Side,1002202,New York,40.72127573,-73.98270648,989043.6318,202057.2029
78058,340974,2015-07-19,7,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,Harmful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,34-042 80 STREET,11372,Jackson Heights,403,4,Queens,25,34,13,QN28,Jackson Heights,4028500,New York,40.75234919,-73.88674383,1015629.097,213398.0572
655310,329839,2016-08-05,4,0,OnCurb,Alive,Poor,Tilia cordata,littleleaf linden,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,87-023 178 STREET,11432,Jamaica,412,4,Queens,27,29,14,QN61,Jamaica,4046200,New York,40.71171787,-73.78516724,1043808.477,198647.5427
658091,408236,2016-08-08,3,0,OnCurb,Alive,Good,Koelreuteria paniculata,golden raintree,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,90 ROOSEVELT AVENUE,10314,Staten Island,502,5,Staten Island,49,63,24,SI05,New Springville-Bloomfield-Travis,5018902,New York,40.60445166,-74.13293832,947335.9367,159522.4445
235893,510216,2015-09-18,9,0,OnCurb,Alive,Good,Liquidambar styraciflua,sweetgum,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,3221 BRUCKNER BOULEVARD,10461,Bronx,210,2,Bronx,13,82,34,BX52,Schuylerville-Throgs Neck-Edgewater Park,2018400,New York,40.83946991,-73.82599455,1032397.407,245166.702
497126,408714,2015-12-04,7,0,OnCurb,Alive,Good,Tilia americana,American linden,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,260 CHRISTOPHER LANE,10314,Staten Island,502,5,Staten Island,50,63,24,SI05,New Springville-Bloomfield-Travis,5029104,New York,40.61303154,-74.15656359,940781.31,162659.1531
314098,413085,2015-10-12,7,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,NoDamage,NYC Parks Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,949 ROSSVILLE AVENUE,10309,Staten Island,503,5,Staten Island,51,62,24,SI32,Rossville-Woodrow,5020801,New York,40.55005927,-74.21117589,925563.3365,139748.6766
679996,307398,2016-08-25,4,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,141-048 71 AVENUE,11367,Flushing,408,4,Queens,24,27,15,QN37,Kew Gardens Hills,4077902,New York,40.72785135,-73.82307036,1033288.667,204501.9562
363526,219476,2015-10-22,9,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,Helpful,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,136 CLINTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,50,25,BK68,Fort Greene,3018700,New York,40.69389519,-73.96905151,992832.2085,192082.6923
640705,308809,2016-07-26,11,0,OnCurb,Alive,Good,Acer,maple,None,None,NoDamage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,123-007 103 AVENUE,11419,South Richmond Hill,409,4,Queens,28,24,10,QN54,Richmond Hill,4015600,New York,40.68898199,-73.82157444,1033732.129,190341.5495
421793,333079,2015-11-03,4,0,OnCurb,Alive,Fair,Prunus cerasifera,purple-leaf plum,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,115-083 225 STREET,11411,Cambria Heights,413,4,Queens,27,33,14,QN33,Cambria Heights,4060000,New York,40.69647164,-73.73428663,1057931.01,193131.6026
142361,107035,2015-08-13,4,0,OnCurb,Alive,Good,Malus,crab apple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2833 BROADWAY,10025,New York,107,1,Manhattan,7,69,31,MN09,Morningside Heights,1019500,New York,40.80390017,-73.96691108,993410.6231,232161.2628
167750,348599,2015-08-23,7,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,64-002 CROMWELL CRESCENT,11374,Rego Park,406,4,Queens,29,28,15,QN18,Rego Park,4069702,New York,40.72244096,-73.86301576,1022220.304,202510.9494
516670,410803,2015-12-14,18,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,204 NOEL STREET,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5017600,New York,40.53042064,-74.16793584,937566.1938,132567.8668
308062,302108,2015-10-10,3,0,OnCurb,Alive,Good,Prunus,cherry,1or2,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,21-046 38 STREET,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4011300,New York,40.77426736,-73.90577442,1010347.838,221377.3211
149949,223954,2015-08-16,5,0,OnCurb,Alive,Poor,Ulmus americana,American elm,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,295 DOUGLASS STREET,11217,Brooklyn,306,3,Brooklyn,33,52,25,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3012700,New York,40.68006881,-73.98356407,988808.7294,187044.251
263907,221204,2015-09-27,5,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,None,NoDamage,Volunteer,WiresRopeTrunkOtherBranchOther,No,No,No,Yes,No,Yes,No,No,Yes,230 SKILLMAN STREET,11205,Brooklyn,303,3,Brooklyn,33,57,25,BK69,Clinton Hill,3023500,New York,40.69134071,-73.95651646,996308.7187,191153.4964
555711,504594,2016-05-02,2,0,OnCurb,Alive,Fair,Styrax japonicus,Japanese snowbell,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2467 VALENTINE AVENUE,10458,Bronx,205,2,Bronx,15,78,33,BX05,Bedford Park-Fordham North,2023702,New York,40.86137397,-73.89635562,1012919.027,253116.3209
246605,306953,2015-09-22,7,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,146-048 61 ROAD,11367,Flushing,408,4,Queens,24,25,16,QN62,Queensboro Hill,4080302,New York,40.74043402,-73.82237986,1033470.754,209086.595
284553,335845,2015-10-05,24,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,259-003 EAST WILLISTON AVENUE,11001,Floral Park,413,4,Queens,23,33,11,QN44,Glen Oaks-Floral Park-New Hyde Park,4157903,New York,40.73524908,-73.7081976,1065118.282,207282.3512
495957,407621,2015-12-04,5,0,OnCurb,Alive,Good,Prunus cerasifera,purple-leaf plum,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,60 RUPERT AVENUE,10314,Staten Island,502,5,Staten Island,50,63,24,SI05,New Springville-Bloomfield-Travis,5027302,New York,40.59802964,-74.13405705,947021.7096,157183.2162
42659,407425,2015-06-30,18,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,Helpful,NoDamage,NYC Parks Staff,TrunkOtherBranchLights,No,No,No,No,No,Yes,Yes,No,No,470 ASHWORTH AVENUE,10314,Staten Island,502,5,Staten Island,50,63,24,SI05,New Springville-Bloomfield-Travis,5027301,New York,40.59552633,-74.1554559,941077.5348,156281.0179
468628,501873,2015-11-18,6,0,OnCurb,Alive,Good,Fraxinus americana,white ash,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1054 PROSPECT AVENUE,10459,Bronx,202,2,Bronx,17,79,32,BX33,Longwood,2013100,New York,40.82507944,-73.89891744,1012225.664,239892.0416
244333,321103,2015-09-21,13,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,49-014 217 STREET,11364,Oakland Gardens,411,4,Queens,23,26,11,QN46,Bayside-Bayside Hills,4144100,New York,40.75485829,-73.7632828,1049833.052,214380.5329
222783,346090,2015-09-14,21,0,OnCurb,Alive,Fair,Acer,maple,None,None,Damage,TreesCount Staff,StonesBranchLights,Yes,No,No,No,No,No,Yes,No,No,70-019 JUNIPER VALLEY ROAD,11379,Middle Village,405,4,Queens,30,28,15,QN21,Middle Village,4065900,New York,40.71489614,-73.88418225,1016356.857,199753.677
479427,339281,2015-11-23,5,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,23-012 OCEAN CREST BOULEVARD,11691,Far Rockaway,414,4,Queens,31,31,10,QN15,Far Rockaway-Bayswater,4100802,New York,40.60107544,-73.75796854,1051460.178,158357.2421
332416,336243,2015-10-15,17,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,80-014 261 STREET,11004,Glen Oaks,413,4,Queens,23,24,11,QN44,Glen Oaks-Floral Park-New Hyde Park,4157902,New York,40.74463938,-73.71012689,1064572.289,210701.7424
211906,111701,2015-09-09,0,6,OffsetFromCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,3940 BROADWAY,10032,New York,112,1,Manhattan,10,72,31,MN36,Washington Heights South,1025100,New York,40.83932035,-73.9410319,1000566.552,245069.8826
492967,407740,2015-12-03,19,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,969 FOREST HILL ROAD,10314,Staten Island,502,5,Staten Island,50,63,24,SI05,New Springville-Bloomfield-Travis,5027302,New York,40.59864782,-74.13974969,945441.196,157410.9047
682922,311794,2016-08-26,10,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,None,None,Damage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,43-023 171 STREET,11358,Flushing,407,4,Queens,19,26,11,QN52,East Flushing,4119300,New York,40.75741827,-73.79595788,1040778.19,215290.4373
140851,226339,2015-08-12,13,0,OnCurb,Alive,Poor,Gleditsia triacanthos var. inermis,honeylocust,1or2,Helpful,Damage,Volunteer,RootOtherTrunkOtherBranchOther,No,No,Yes,No,No,Yes,No,No,Yes,296 PARK PLACE,11238,Brooklyn,308,3,Brooklyn,35,52,20,BK64,Prospect Heights,3020700,New York,40.67649704,-73.96809864,993098.7526,185744.1374
549446,226223,2016-03-06,15,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,1169 ST MARKS AVENUE,11213,Brooklyn,308,3,Brooklyn,36,56,25,BK61,Crown Heights North,3030900,New York,40.674203,-73.93080726,1003443.241,184914.3199
392586,511560,2015-10-28,28,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,Damage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,1586 HAIGHT AVENUE,10461,Bronx,211,2,Bronx,13,82,34,BX37,Van Nest-Morris Park-Westchester Square,2025600,New York,40.84627593,-73.85042293,1025633.833,247633.9001
174662,216905,2015-08-25,0,7,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,140 CLYMER STREET,11249,Brooklyn,301,3,Brooklyn,33,50,18,BK72,Williamsburg,3054500,New York,40.70630936,-73.96367494,994321.2896,196606.116
518176,515373,2015-12-15,12,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,412 EAST 238 STREET,10470,Bronx,212,2,Bronx,11,81,34,BX62,Woodlawn-Wakefield,2045102,New York,40.89985383,-73.86503239,1021561.726,267147.8572
626661,228123,2016-07-14,11,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,1502 52 STREET,11219,Brooklyn,312,3,Brooklyn,44,48,17,BK88,Borough Park,3023800,New York,40.63044651,-73.98917639,987254.3103,168965.2258
126784,315283,2015-08-07,3,0,OnCurb,Alive,Good,Prunus cerasifera,purple-leaf plum,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,11-035 COLLEGE POINT BOULEVARD,11356,College Point,407,4,Queens,19,27,11,QN23,College Point,4094700,New York,40.78693013,-73.84563719,1026996.013,226014.424
170032,301405,2015-08-24,3,0,OnCurb,Alive,Good,Ulmus americana,American elm,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,25-062 38 STREET,11103,Astoria,401,4,Queens,22,36,12,QN70,Astoria,4006502,New York,40.76682211,-73.91377926,1008133.391,218662.4863
56023,321458,2015-07-08,27,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,Volunteer,StonesRootOtherWiresRopeBranchLights,Yes,No,Yes,Yes,No,No,Yes,No,No,45-029 211 STREET,11361,Bayside,411,4,Queens,19,25,11,QN46,Bayside-Bayside Hills,4144700,New York,40.75896415,-73.7712585,1047619.463,215870.5552
250862,201374,2015-09-23,4,0,OnCurb,Alive,Good,Crataegus,hawthorn,None,None,Damage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,735 SUTTER AVENUE,11207,Brooklyn,305,3,Brooklyn,42,60,19,BK85,East New York (Pennsylvania Ave),3115800,New York,40.67001078,-73.89128441,1014408.301,183398.1083
101366,100497,2015-07-29,6,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,290 BROADWAY,10007,New York,101,1,Manhattan,1,66,26,MN24,SoHo-TriBeCa-Civic Center-Little Italy,1003100,New York,40.7148616,-74.00477425,982926.4872,199719.9015
675128,344267,2016-08-22,11,0,OnCurb,Alive,Poor,Tilia cordata,littleleaf linden,None,None,Damage,Volunteer,WiresRopeBranchLights,No,No,No,Yes,No,No,Yes,No,No,61-022 COOPER AVENUE,11385,Ridgewood,405,4,Queens,30,38,12,QN19,Glendale,4056700,New York,40.69737164,-73.89309324,1013894.355,193365.8377
557243,311340,2016-05-09,18,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,45-015 COLDEN STREET,11355,Flushing,407,4,Queens,20,25,16,QN22,Flushing,4084500,New York,40.7504039,-73.82280702,1033345.036,212718.6967
119577,345375,2015-08-05,10,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,None,None,Damage,Volunteer,StonesBranchLights,Yes,No,No,No,No,No,Yes,No,No,59-019 WOODBINE STREET,11385,Ridgewood,405,4,Queens,30,37,15,QN20,Ridgewood,4058700,New York,40.70670723,-73.90211864,1011387.887,196764.1449
64844,227688,2015-07-14,4,0,OnCurb,Alive,Fair,Zelkova serrata,Japanese zelkova,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1101 OCEAN PARKWAY,11230,Brooklyn,312,3,Brooklyn,44,48,17,BK46,Ocean Parkway South,3045200,New York,40.62168083,-73.96977409,992640.9097,165772.9198
346274,513022,2015-10-19,2,0,OnCurb,Alive,Fair,Prunus,cherry,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,2942 BOSTON ROAD,10469,Bronx,211,2,Bronx,12,80,36,BX31,Allerton-Pelham Gardens,2034400,New York,40.86897795,-73.85789561,1023552.934,255901.6687
467576,506403,2015-11-18,16,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,15 EAST 205 STREET,10468,Bronx,207,2,Bronx,11,78,36,BX05,Bedford Park-Fordham North,2041100,New York,40.87577722,-73.88761667,1015329.572,258366.9656
290612,110768,2015-10-07,5,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,560 WEST 166 STREET,10032,New York,112,1,Manhattan,10,72,31,MN36,Washington Heights South,1025100,New York,40.83964393,-73.94025537,1000781.338,245187.9208
334630,412083,2015-10-15,8,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,6759 HYLAN BOULEVARD,10309,Staten Island,503,5,Staten Island,51,62,24,SI11,Charleston-Richmond Valley-Tottenville,5024401,New York,40.50809395,-74.22876769,920634.5856,124472.0585
696421,307257,2016-09-04,5,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,155-023 JEWEL AVENUE,11367,Flushing,408,4,Queens,24,27,16,QN38,Pomonok-Flushing Heights-Hillcrest,4122702,New York,40.73225269,-73.8124832,1036219.621,206111.6046
591865,335962,2016-06-17,29,0,OnCurb,Alive,Good,Quercus phellos,willow oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,252-015 82 DRIVE,11426,Bellerose,413,4,Queens,23,33,11,QN43,Bellerose,4157101,New York,40.73841804,-73.71600435,1062951.033,208429.785
554791,408869,2016-04-27,6,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,583 ODER AVENUE,10304,Staten Island,502,5,Staten Island,50,63,24,SI14,Grasmere-Arrochar-Ft. Wadsworth,5005000,New York,40.60333131,-74.09042142,959141.5249,159099.2196
470185,502002,2015-11-18,5,0,OnCurb,Dead,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,1010 TRINITY AVENUE,10456,Bronx,203,2,Bronx,16,79,32,BX35,Morrisania-Melrose,2013300,New York,40.82505004,-73.90490121,1010569.605,239879.476
171876,506975,2015-08-24,6,0,OnCurb,Alive,Poor,Tilia americana,American linden,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,3963 SAXON AVENUE,10463,Bronx,208,2,Bronx,11,81,34,BX28,Van Cortlandt Village,2028100,New York,40.88274608,-73.89017133,1014619.899,260905.1026
671163,319734,2016-08-19,13,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,78-032 SPRINGFIELD BOULEVARD,11364,Oakland Gardens,411,4,Queens,23,24,11,QN42,Oakland Gardens,4129104,New York,40.73668776,-73.74738176,1054257.552,207772.7577
428925,501924,2015-11-04,2,0,OnCurb,Dead,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,770 FAILE STREET,10474,Bronx,202,2,Bronx,17,84,32,BX27,Hunts Point,2011700,New York,40.81632342,-73.88688976,1015558.569,236705.9778
482943,216728,2015-11-25,3,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,None,None,NoDamage,Volunteer,TrunkOther,No,No,No,No,No,Yes,No,No,No,107 LORIMER STREET,11206,Brooklyn,301,3,Brooklyn,33,53,26,BK72,Williamsburg,3050900,New York,40.70225429,-73.95084589,997879.0298,195130.4671
627685,345240,2016-07-15,13,0,OnCurb,Alive,Good,Tilia tomentosa,silver linden,None,None,Damage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,78-011 82 STREET,11385,Ridgewood,405,4,Queens,30,38,15,QN19,Glendale,4063500,New York,40.70509557,-73.86675414,1021193.683,196189.9069
